date,department,day_of_week,month,expected_patients,capacity,occupancy_ratio,avg_waiting_time,doctors_available,had_event,event_severity
2026-08-04,Emergency,1,8,46,100,0.46,15.0,5,0,none
2026-08-04,OPD - General Medicine,1,8,97,150,0.647,14.6,7,0,none
2026-08-04,Cardiology,1,8,25,60,0.417,15.7,2,0,none
2026-08-04,Orthopedics,1,8,35,50,0.7,15.8,2,0,none
2026-08-04,Pediatrics,1,8,34,70,0.486,14.4,2,0,none
2026-08-04,Radiology,1,8,26,40,0.65,14.7,1,0,none
2026-08-05,Emergency,2,8,59,100,0.59,14.9,5,0,none
2026-08-05,OPD - General Medicine,2,8,121,150,0.807,23.6,8,0,none
2026-08-05,Cardiology,2,8,36,60,0.6,14.0,2,0,none
2026-08-05,Orthopedics,2,8,24,50,0.48,13.3,1,0,none
2026-08-05,Pediatrics,2,8,39,70,0.557,13.4,3,0,none
2026-08-05,Radiology,2,8,23,40,0.575,15.4,2,0,none
2026-08-06,Emergency,3,8,61,100,0.61,15.7,4,0,none
2026-08-06,OPD - General Medicine,3,8,99,150,0.66,15.4,5,0,none
2026-08-06,Cardiology,3,8,38,60,0.633,16.2,2,0,none
2026-08-06,Orthopedics,3,8,25,50,0.5,13.7,2,0,none
2026-08-06,Pediatrics,3,8,46,70,0.657,16.1,3,0,none
2026-08-06,Radiology,3,8,20,40,0.5,14.8,2,0,none
2026-08-07,Emergency,4,8,52,100,0.52,16.4,4,0,none
2026-08-07,OPD - General Medicine,4,8,98,150,0.653,16.8,7,0,none
2026-08-07,Cardiology,4,8,29,60,0.483,12.8,2,0,none
2026-08-07,Orthopedics,4,8,26,50,0.52,13.9,2,0,none
2026-08-07,Pediatrics,4,8,41,70,0.586,16.6,2,0,none
2026-08-07,Radiology,4,8,23,40,0.575,12.9,1,0,none
2026-08-08,Emergency,5,8,40,100,0.4,12.8,3,0,none
2026-08-08,OPD - General Medicine,5,8,68,150,0.453,13.4,5,0,none
2026-08-08,Cardiology,5,8,34,60,0.567,16.6,2,0,none
2026-08-08,Orthopedics,5,8,20,50,0.4,16.7,2,0,none
2026-08-08,Pediatrics,5,8,31,70,0.443,14.9,3,0,none
2026-08-08,Radiology,5,8,19,40,0.475,15.7,2,0,none
2026-08-09,Emergency,6,8,44,100,0.44,15.5,5,0,none
2026-08-09,OPD - General Medicine,6,8,90,150,0.6,16.0,5,0,none
2026-08-09,Cardiology,6,8,27,60,0.45,14.8,2,0,none
2026-08-09,Orthopedics,6,8,21,50,0.42,16.0,1,0,none
2026-08-09,Pediatrics,6,8,29,70,0.414,14.2,3,0,none
2026-08-09,Radiology,6,8,17,40,0.425,13.7,1,0,none
2026-08-10,Emergency,0,8,63,100,0.63,14.2,4,0,none
2026-08-10,OPD - General Medicine,0,8,116,150,0.773,25.4,6,0,none
2026-08-10,Cardiology,0,8,47,60,0.783,22.1,3,0,none
2026-08-10,Orthopedics,0,8,36,50,0.72,18.2,1,0,none
2026-08-10,Pediatrics,0,8,47,70,0.671,16.5,3,0,none
2026-08-10,Radiology,0,8,31,40,0.775,26.1,1,0,none
2026-08-11,Emergency,1,8,49,100,0.49,16.6,4,0,none
2026-08-11,OPD - General Medicine,1,8,116,150,0.773,24.9,5,0,none
2026-08-11,Cardiology,1,8,27,60,0.45,14.5,2,0,none
2026-08-11,Orthopedics,1,8,25,50,0.5,15.9,2,0,none
2026-08-11,Pediatrics,1,8,42,70,0.6,16.2,3,0,none
2026-08-11,Radiology,1,8,23,40,0.575,15.3,1,0,none
2026-08-12,Emergency,2,8,48,100,0.48,16.0,3,0,none
2026-08-12,OPD - General Medicine,2,8,93,150,0.62,15.3,8,0,none
2026-08-12,Cardiology,2,8,31,60,0.517,13.6,2,0,none
2026-08-12,Orthopedics,2,8,28,50,0.56,15.6,2,0,none
2026-08-12,Pediatrics,2,8,36,70,0.514,16.7,3,0,none
2026-08-12,Radiology,2,8,22,40,0.55,13.9,2,0,none
2026-08-13,Emergency,3,8,50,100,0.5,14.3,4,0,none
2026-08-13,OPD - General Medicine,3,8,109,150,0.727,17.2,6,0,none
2026-08-13,Cardiology,3,8,39,60,0.65,16.9,2,0,none
2026-08-13,Orthopedics,3,8,28,50,0.56,13.2,2,0,none
2026-08-13,Pediatrics,3,8,46,70,0.657,17.2,3,0,none
2026-08-13,Radiology,3,8,19,40,0.475,15.6,1,0,none
